2024-09-24 21:33:35,868 [Worker-0: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2024-10-07 15:45:22,360 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.pom
2024-10-07 15:45:22,431 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.pom
2024-10-07 15:45:22,591 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-bundles/4/maven-archetype-bundles-4.pom
2024-10-07 15:45:22,627 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-bundles/4/maven-archetype-bundles-4.pom
2024-10-07 15:45:23,047 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetype/maven-archetype/2.0-alpha-5/maven-archetype-2.0-alpha-5.pom
2024-10-07 15:45:23,141 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetype/maven-archetype/2.0-alpha-5/maven-archetype-2.0-alpha-5.pom
2024-10-07 15:45:23,479 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/16/maven-parent-16.pom
2024-10-07 15:45:23,604 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/16/maven-parent-16.pom
2024-10-07 15:45:23,790 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/apache/7/apache-7.pom
2024-10-07 15:45:23,897 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/apache/7/apache-7.pom
2024-10-07 15:45:24,101 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.jar
2024-10-07 15:45:24,127 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.jar
2024-10-07 15:47:24,190 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409 [640])
2024-10-07 15:47:24,194 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409
2024-10-07 15:47:24,195 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\aopalliance-1.0.jar
2024-10-07 15:47:24,196 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\guice-5.1.0.jar
2024-10-07 15:47:24,197 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpclient-4.5.14.jar
2024-10-07 15:47:24,197 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpcore-4.4.16.jar
2024-10-07 15:47:24,198 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jansi-2.4.1.jar
2024-10-07 15:47:24,199 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jcl-over-slf4j-1.7.36.jar
2024-10-07 15:47:24,201 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-artifact-3.9.9.jar
2024-10-07 15:47:24,201 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-builder-support-3.9.9.jar
2024-10-07 15:47:24,202 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-compat-3.9.9.jar
2024-10-07 15:47:24,202 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-core-3.9.9.jar
2024-10-07 15:47:24,202 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-embedder-3.9.9.jar
2024-10-07 15:47:24,203 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-3.9.9.jar
2024-10-07 15:47:24,203 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-builder-3.9.9.jar
2024-10-07 15:47:24,204 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-plugin-api-3.9.9.jar
2024-10-07 15:47:24,204 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-repository-metadata-3.9.9.jar
2024-10-07 15:47:24,205 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-api-1.9.22.jar
2024-10-07 15:47:24,205 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-connector-basic-1.9.22.jar
2024-10-07 15:47:24,206 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-impl-1.9.22.jar
2024-10-07 15:47:24,207 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-named-locks-1.9.22.jar
2024-10-07 15:47:24,207 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-provider-3.9.9.jar
2024-10-07 15:47:24,208 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-spi-1.9.22.jar
2024-10-07 15:47:24,208 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-file-1.9.22.jar
2024-10-07 15:47:24,209 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-http-1.9.22.jar
2024-10-07 15:47:24,209 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-wagon-1.9.22.jar
2024-10-07 15:47:24,210 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-util-1.9.22.jar
2024-10-07 15:47:24,210 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-3.9.9.jar
2024-10-07 15:47:24,211 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-builder-3.9.9.jar
2024-10-07 15:47:24,213 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-shared-utils-3.4.2.jar
2024-10-07 15:47:24,216 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2024-10-07 15:47:24,216 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2024-10-07 15:47:24,217 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-0.0.7.jar
2024-10-07 15:47:24,217 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-1.2.0.jar
2024-10-07 15:47:24,218 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-cipher-2.0.jar
2024-10-07 15:47:24,218 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-classworlds-2.8.0.jar
2024-10-07 15:47:24,219 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-component-annotations-2.1.0.jar
2024-10-07 15:47:24,220 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-interpolation-1.27.jar
2024-10-07 15:47:24,220 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-sec-dispatcher-2.0.jar
2024-10-07 15:47:24,221 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-utils-3.5.1.jar
2024-10-07 15:47:24,222 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-xml-3.0.1.jar
2024-10-07 15:47:24,222 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-file-3.5.3.jar
2024-10-07 15:47:24,223 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-3.5.3.jar
2024-10-07 15:47:24,223 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-shared-3.5.3.jar
2024-10-07 15:47:24,223 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-provider-api-3.5.3.jar
2024-10-07 15:47:24,225 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.3.0.jre [16])
2024-10-07 15:47:24,226 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\com.google.guava_33.3.0.jre.jar
2024-10-07 15:47:24,227 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.16 [1005])
2024-10-07 15:47:24,228 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\slf4j.api_2.0.16.jar
2024-10-07 15:47:24,229 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [34])
2024-10-07 15:47:24,257 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-10-07 15:47:24,257 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [29])
2024-10-07 15:47:24,258 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\jakarta.annotation-api_1.3.5.jar
2024-10-07 15:47:24,258 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [78])
2024-10-07 15:47:24,260 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.apache.commons.cli_1.9.0.jar
2024-10-07 15:47:24,260 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [81])
2024-10-07 15:47:24,262 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2024-10-07 15:47:24,262 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [17])
2024-10-07 15:47:24,264 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\lenovo\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2024-10-07 15:47:24,273 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\lenovo\AppData\Local\Temp\m2e-archetypeGenerator3923391665935417384":
2024-10-07 15:47:24,275 [Worker-31: Launching mavenrun-5259482c-5cfa-453f-a7c1-11fa2215b165] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=jdbc -DartifactId=jdbc-maven-crud -Dversion=0.0.1-SNAPSHOT -Dpackage=com.qn.mainapp -DoutputDirectory=C:\Users\lenovo\eclipse-workspace -Dstyle.color=always -U archetype:generate
2024-10-07 15:57:40,077 [Worker-30: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\lenovo\eclipse-workspace\jdbc-maven-crud\pom.xml
2024-10-07 15:57:41,456 [Worker-30: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2024-10-07 15:57:41,739 [Worker-30: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2024-10-07 15:57:41,907 [Worker-30: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.jar
2024-10-07 15:57:42,081 [Worker-30: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.jar
2024-10-07 15:57:42,441 [Worker-30: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.2.5/maven-surefire-plugin-3.2.5.jar
2024-10-07 15:57:42,499 [Worker-30: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.2.5/maven-surefire-plugin-3.2.5.jar
2024-10-07 15:57:42,681 [Worker-30: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.4.1/maven-jar-plugin-3.4.1.jar
2024-10-07 15:57:42,721 [Worker-30: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.4.1/maven-jar-plugin-3.4.1.jar
2024-10-07 15:57:42,907 [Worker-30: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.pom
2024-10-07 15:57:42,928 [Worker-30: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.pom
